review_id,product_id,customer_id,rating,title,comment,created_at,updated_at
5909,160,5690,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-04 22:07:37+00,2025-08-04 22:07:37+00
5910,169,10366,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-04 07:19:39+00,2025-08-04 07:19:39+00
5911,233,1230,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-04 15:27:51+00,2025-08-04 15:27:51+00
5912,19,6814,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-04 15:33:13+00,2025-08-04 15:33:13+00
5913,24,595,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-04 02:03:39+00,2025-08-04 02:03:39+00
5914,136,8194,4,Very Good,"Good value for money, functions well.",2025-08-05 02:55:25+00,2025-08-05 02:55:25+00
5915,317,460,4,Very Good,"Good value for money, functions well.",2025-08-05 19:17:25+00,2025-08-05 19:17:25+00
5916,322,9999,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-05 08:17:59+00,2025-08-05 08:17:59+00
5917,276,1550,3,Average,Decent but has some minor issues.,2025-08-05 18:40:46+00,2025-08-05 18:40:46+00
5918,255,1601,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-05 14:24:33+00,2025-08-05 14:24:33+00
5919,471,3856,4,Very Good,"Good value for money, functions well.",2025-08-05 11:29:42+00,2025-08-05 11:29:42+00
5920,248,8699,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-05 15:46:27+00,2025-08-05 15:46:27+00
5921,56,6218,3,Average,Decent but has some minor issues.,2025-08-05 03:48:04+00,2025-08-05 03:48:04+00
5922,160,7725,4,Very Good,"Good value for money, functions well.",2025-08-05 22:15:22+00,2025-08-05 22:15:22+00
5923,105,6558,4,Very Good,"Good value for money, functions well.",2025-08-05 02:00:29+00,2025-08-05 02:00:29+00
5924,62,6388,4,Very Good,"Good value for money, functions well.",2025-08-05 01:57:13+00,2025-08-05 01:57:13+00
5925,213,3144,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-05 08:56:38+00,2025-08-05 08:56:38+00
5926,200,10480,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-05 15:25:16+00,2025-08-05 15:25:16+00
5927,385,7173,1,Awful product,"Stopped working after two days, avoid!",2025-08-05 19:25:10+00,2025-08-05 19:25:10+00
5928,261,4470,3,Average,Decent but has some minor issues.,2025-08-05 01:43:39+00,2025-08-05 01:43:39+00
5929,517,2356,4,Very Good,"Good value for money, functions well.",2025-08-05 06:15:58+00,2025-08-05 06:15:58+00
5930,124,6063,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-05 02:12:47+00,2025-08-05 02:12:47+00
5931,241,8309,4,Very Good,"Good value for money, functions well.",2025-08-05 05:43:33+00,2025-08-05 05:43:33+00
5932,450,10227,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-05 23:19:24+00,2025-08-05 23:19:24+00
5933,186,2159,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 14:56:49+00,2025-08-06 14:56:49+00
5934,46,4146,3,Average,Decent but has some minor issues.,2025-08-06 03:06:10+00,2025-08-06 03:06:10+00
5935,39,7637,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 09:36:18+00,2025-08-06 09:36:18+00
5936,502,7123,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 05:39:44+00,2025-08-06 05:39:44+00
5937,433,2260,4,Very Good,"Good value for money, functions well.",2025-08-06 07:49:36+00,2025-08-06 07:49:36+00
5938,423,9760,3,Average,Decent but has some minor issues.,2025-08-06 06:52:56+00,2025-08-06 06:52:56+00
5939,30,10257,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 10:39:55+00,2025-08-06 10:39:55+00
5940,267,6748,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 00:04:10+00,2025-08-06 00:04:10+00
5941,230,4961,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 22:47:04+00,2025-08-06 22:47:04+00
5942,55,9953,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 02:25:42+00,2025-08-06 02:25:42+00
5943,103,2378,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 07:12:56+00,2025-08-06 07:12:56+00
5944,483,5231,4,Very Good,"Good value for money, functions well.",2025-08-06 03:34:45+00,2025-08-06 03:34:45+00
5945,382,1833,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 03:14:19+00,2025-08-06 03:14:19+00
5946,147,8308,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-06 12:18:06+00,2025-08-06 12:18:06+00
5947,258,3182,4,Very Good,"Good value for money, functions well.",2025-08-06 23:37:09+00,2025-08-06 23:37:09+00
5948,330,4724,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-07 23:24:19+00,2025-08-07 23:24:19+00
5949,477,10189,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-07 17:29:06+00,2025-08-07 17:29:06+00
5950,10,8549,4,Very Good,"Good value for money, functions well.",2025-08-07 07:12:03+00,2025-08-07 07:12:03+00
5951,285,4518,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-07 15:31:54+00,2025-08-07 15:31:54+00
5952,448,6397,3,Average,Decent but has some minor issues.,2025-08-07 06:49:24+00,2025-08-07 06:49:24+00
5953,365,8668,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-07 08:13:35+00,2025-08-07 08:13:35+00
5954,183,2691,4,Very Good,"Good value for money, functions well.",2025-08-07 06:44:47+00,2025-08-07 06:44:47+00
5955,470,8790,4,Very Good,"Good value for money, functions well.",2025-08-07 18:15:00+00,2025-08-07 18:15:00+00
5956,520,7510,2,Disappointed,"Not as described, quality is subpar.",2025-08-07 07:45:11+00,2025-08-07 07:45:11+00
5957,99,6479,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-07 07:35:33+00,2025-08-07 07:35:33+00
5958,29,5538,4,Very Good,"Good value for money, functions well.",2025-08-07 14:46:11+00,2025-08-07 14:46:11+00
5959,260,6339,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-07 18:29:41+00,2025-08-07 18:29:41+00
5960,325,2431,4,Very Good,"Good value for money, functions well.",2025-08-08 20:42:06+00,2025-08-08 20:42:06+00
5961,276,6571,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-08 01:24:43+00,2025-08-08 01:24:43+00
5962,207,7774,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-08 01:46:02+00,2025-08-08 01:46:02+00
5963,123,6388,4,Very Good,"Good value for money, functions well.",2025-08-08 23:04:27+00,2025-08-08 23:04:27+00
5964,98,2536,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-08 09:48:32+00,2025-08-08 09:48:32+00
5965,480,4273,4,Very Good,"Good value for money, functions well.",2025-08-08 12:20:08+00,2025-08-08 12:20:08+00
5966,401,5321,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-08 21:45:43+00,2025-08-08 21:45:43+00
5967,153,7763,3,Average,Decent but has some minor issues.,2025-08-08 00:57:12+00,2025-08-08 00:57:12+00
5968,401,1461,4,Very Good,"Good value for money, functions well.",2025-08-08 13:53:03+00,2025-08-08 13:53:03+00
5969,291,10103,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-08 22:23:56+00,2025-08-08 22:23:56+00
5970,3,5610,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-08 23:51:04+00,2025-08-08 23:51:04+00
5971,370,9920,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-08 23:58:46+00,2025-08-08 23:58:46+00
5972,287,5253,4,Very Good,"Good value for money, functions well.",2025-08-08 01:25:51+00,2025-08-08 01:25:51+00
5973,403,1317,4,Very Good,"Good value for money, functions well.",2025-08-09 07:18:51+00,2025-08-09 07:18:51+00
5974,196,9723,4,Very Good,"Good value for money, functions well.",2025-08-09 03:23:51+00,2025-08-09 03:23:51+00
5975,290,2701,2,Disappointed,"Not as described, quality is subpar.",2025-08-09 00:35:06+00,2025-08-09 00:35:06+00
5976,214,10163,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-09 19:45:02+00,2025-08-09 19:45:02+00
5977,120,2157,3,Average,Decent but has some minor issues.,2025-08-09 20:53:25+00,2025-08-09 20:53:25+00
5978,33,6594,4,Very Good,"Good value for money, functions well.",2025-08-09 08:44:37+00,2025-08-09 08:44:37+00
5979,222,6361,4,Very Good,"Good value for money, functions well.",2025-08-09 13:54:39+00,2025-08-09 13:54:39+00
5980,455,6349,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-09 05:40:07+00,2025-08-09 05:40:07+00
5981,45,9830,3,Average,Decent but has some minor issues.,2025-08-09 15:25:11+00,2025-08-09 15:25:11+00
5982,335,7964,3,Average,Decent but has some minor issues.,2025-08-09 19:59:18+00,2025-08-09 19:59:18+00
5983,32,7338,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-09 20:39:49+00,2025-08-09 20:39:49+00
5984,86,7645,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-09 05:29:07+00,2025-08-09 05:29:07+00
5985,74,826,3,Average,Decent but has some minor issues.,2025-08-09 11:00:26+00,2025-08-09 11:00:26+00
5986,51,6969,4,Very Good,"Good value for money, functions well.",2025-08-09 15:31:33+00,2025-08-09 15:31:33+00
5987,471,310,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-09 11:20:53+00,2025-08-09 11:20:53+00
5988,335,8402,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-09 22:01:32+00,2025-08-09 22:01:32+00
5989,446,5579,4,Very Good,"Good value for money, functions well.",2025-08-10 03:15:27+00,2025-08-10 03:15:27+00
5990,359,7232,4,Very Good,"Good value for money, functions well.",2025-08-10 16:06:51+00,2025-08-10 16:06:51+00
5991,80,9067,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-10 06:30:59+00,2025-08-10 06:30:59+00
5992,75,3167,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-10 21:12:11+00,2025-08-10 21:12:11+00
5993,32,5655,4,Very Good,"Good value for money, functions well.",2025-08-10 12:49:04+00,2025-08-10 12:49:04+00
5994,198,4141,4,Very Good,"Good value for money, functions well.",2025-08-10 01:10:50+00,2025-08-10 01:10:50+00
5995,303,7645,4,Very Good,"Good value for money, functions well.",2025-08-10 20:21:33+00,2025-08-10 20:21:33+00
5996,10,4109,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-11 02:28:48+00,2025-08-11 02:28:48+00
5997,451,7239,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-11 05:23:20+00,2025-08-11 05:23:20+00
5998,423,2750,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-11 07:53:05+00,2025-08-11 07:53:05+00
5999,354,5729,4,Very Good,"Good value for money, functions well.",2025-08-11 04:30:06+00,2025-08-11 04:30:06+00
6000,516,9517,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-11 18:54:32+00,2025-08-11 18:54:32+00
6001,115,8148,4,Very Good,"Good value for money, functions well.",2025-08-11 04:37:46+00,2025-08-11 04:37:46+00
6002,397,4372,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-11 08:52:35+00,2025-08-11 08:52:35+00
6003,414,9577,4,Very Good,"Good value for money, functions well.",2025-08-11 18:29:59+00,2025-08-11 18:29:59+00
6004,296,6314,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-11 05:28:57+00,2025-08-11 05:28:57+00
6005,232,4013,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-11 11:13:01+00,2025-08-11 11:13:01+00
6006,82,6891,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-11 22:25:34+00,2025-08-11 22:25:34+00
6007,187,245,4,Very Good,"Good value for money, functions well.",2025-08-11 18:15:21+00,2025-08-11 18:15:21+00
6008,34,3165,4,Very Good,"Good value for money, functions well.",2025-08-11 21:18:10+00,2025-08-11 21:18:10+00
6009,320,10009,4,Very Good,"Good value for money, functions well.",2025-08-11 23:13:42+00,2025-08-11 23:13:42+00
6010,182,10471,1,Awful product,"Stopped working after two days, avoid!",2025-08-12 02:34:25+00,2025-08-12 02:34:25+00
6011,388,2860,4,Very Good,"Good value for money, functions well.",2025-08-12 20:48:18+00,2025-08-12 20:48:18+00
6012,69,2803,1,Awful product,"Stopped working after two days, avoid!",2025-08-12 16:28:21+00,2025-08-12 16:28:21+00
6013,318,5866,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-12 16:49:40+00,2025-08-12 16:49:40+00
6014,450,8968,4,Very Good,"Good value for money, functions well.",2025-08-12 08:11:01+00,2025-08-12 08:11:01+00
6015,290,2484,4,Very Good,"Good value for money, functions well.",2025-08-12 00:15:12+00,2025-08-12 00:15:12+00
6016,429,2869,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-12 13:29:10+00,2025-08-12 13:29:10+00
6017,491,8471,3,Average,Decent but has some minor issues.,2025-08-12 05:44:37+00,2025-08-12 05:44:37+00
6018,18,8655,4,Very Good,"Good value for money, functions well.",2025-08-12 12:46:42+00,2025-08-12 12:46:42+00
6019,280,2900,4,Very Good,"Good value for money, functions well.",2025-08-12 20:05:41+00,2025-08-12 20:05:41+00
6020,163,9778,4,Very Good,"Good value for money, functions well.",2025-08-12 22:11:33+00,2025-08-12 22:11:33+00
6021,81,384,4,Very Good,"Good value for money, functions well.",2025-08-12 20:32:41+00,2025-08-12 20:32:41+00
6022,462,1051,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-13 09:00:12+00,2025-08-13 09:00:12+00
6023,287,1055,4,Very Good,"Good value for money, functions well.",2025-08-13 00:04:02+00,2025-08-13 00:04:02+00
6024,405,811,2,Disappointed,"Not as described, quality is subpar.",2025-08-13 18:28:24+00,2025-08-13 18:28:24+00
6025,299,10342,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-13 02:03:26+00,2025-08-13 02:03:26+00
6026,1,2407,4,Very Good,"Good value for money, functions well.",2025-08-13 19:36:57+00,2025-08-13 19:36:57+00
6027,17,6460,4,Very Good,"Good value for money, functions well.",2025-08-13 11:40:19+00,2025-08-13 11:40:19+00
6028,30,1258,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-13 08:31:20+00,2025-08-13 08:31:20+00
6029,340,9256,4,Very Good,"Good value for money, functions well.",2025-08-14 19:46:27+00,2025-08-14 19:46:27+00
6030,56,2402,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-14 05:11:00+00,2025-08-14 05:11:00+00
6031,248,5512,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-14 15:37:05+00,2025-08-14 15:37:05+00
6032,204,584,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-14 20:29:46+00,2025-08-14 20:29:46+00
6033,1,7116,4,Very Good,"Good value for money, functions well.",2025-08-14 18:44:24+00,2025-08-14 18:44:24+00
6034,177,5705,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-14 18:19:54+00,2025-08-14 18:19:54+00
6035,350,2186,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-14 13:13:28+00,2025-08-14 13:13:28+00
6036,249,4212,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-14 21:57:41+00,2025-08-14 21:57:41+00
6037,110,7591,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-14 07:43:06+00,2025-08-14 07:43:06+00
6038,155,2898,4,Very Good,"Good value for money, functions well.",2025-08-15 04:42:09+00,2025-08-15 04:42:09+00
6039,496,8251,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 09:32:21+00,2025-08-15 09:32:21+00
6040,219,775,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 21:56:14+00,2025-08-15 21:56:14+00
6041,281,6314,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 12:05:40+00,2025-08-15 12:05:40+00
6042,38,9360,4,Very Good,"Good value for money, functions well.",2025-08-15 18:31:53+00,2025-08-15 18:31:53+00
6043,378,10273,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 15:50:27+00,2025-08-15 15:50:27+00
6044,227,7150,4,Very Good,"Good value for money, functions well.",2025-08-15 23:53:30+00,2025-08-15 23:53:30+00
6045,213,9982,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 07:49:28+00,2025-08-15 07:49:28+00
6046,378,1968,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 19:06:07+00,2025-08-15 19:06:07+00
6047,303,7903,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 20:06:12+00,2025-08-15 20:06:12+00
6048,216,9246,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 02:16:05+00,2025-08-15 02:16:05+00
6049,475,3366,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 19:57:04+00,2025-08-15 19:57:04+00
6050,36,2693,2,Disappointed,"Not as described, quality is subpar.",2025-08-15 16:06:32+00,2025-08-15 16:06:32+00
6051,397,2583,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-15 00:17:50+00,2025-08-15 00:17:50+00
6052,317,4778,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 13:25:56+00,2025-08-16 13:25:56+00
6053,377,804,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 15:29:23+00,2025-08-16 15:29:23+00
6054,438,6527,4,Very Good,"Good value for money, functions well.",2025-08-16 17:50:44+00,2025-08-16 17:50:44+00
6055,115,2647,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 13:05:06+00,2025-08-16 13:05:06+00
6056,441,1610,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 03:11:37+00,2025-08-16 03:11:37+00
6057,22,8235,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 19:22:16+00,2025-08-16 19:22:16+00
6058,320,10455,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 23:49:14+00,2025-08-16 23:49:14+00
6059,379,6248,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 21:46:21+00,2025-08-16 21:46:21+00
6060,212,8691,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 23:27:55+00,2025-08-16 23:27:55+00
6061,515,5494,4,Very Good,"Good value for money, functions well.",2025-08-16 21:15:03+00,2025-08-16 21:15:03+00
6062,369,8505,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 03:04:44+00,2025-08-16 03:04:44+00
6063,21,2545,5,Excellent!,"Exceeded my expectations, highly recommended!",2025-08-16 00:38:01+00,2025-08-16 00:38:01+00
